CpG_site,correlation,p_value,n_samples,adj_p_value,significant
"('chr8', 144063175, 144064509, 0)",-0.13070101379611093,0.18601332023678568,104,0.46088815089908536,False
"('chr8', 144108185, 144108494, 0)",-0.11574195750253916,0.2419961144495467,104,0.5227116072110208,False
"('chr8', 144272919, 144273217, 0)",0.14740243707985806,0.1353803734586149,104,0.3866151049731598,False
"('chr9', 973217, 973275, 0)",-0.013318773800435918,0.8932525719425259,104,0.950030488332785,False
"('chr9', 14345456, 14346215, 0)",0.08859455157309912,0.37114472863213716,104,0.6303443934858438,False
"('chr9', 14346266, 14346535, 0)",0.09814237752192043,0.321608216026816,104,0.5923574583563681,False
"('chr9', 34370992, 34371598, 0)",0.09433280117792676,0.340839061027737,104,0.608453222090935,False
"('chr9', 34623842, 34624124, 0)",-0.10274682194558979,0.2993157643049204,104,0.5732281557910731,False
"('chr9', 36858933, 36859684, 0)",-0.10558404840108947,0.28609766604880066,104,0.5663351826972457,False
"('chr9', 95045055, 95046729, 0)",-0.07364345034576979,0.457511072330679,104,0.6842305697494141,False
"('chr9', 96048703, 96049627, 0)",-0.22735448290890398,0.020285197954099023,104,0.1316875145872658,False
"('chr9', 98087672, 98088016, 0)",-0.09782124887187388,0.32320180674649956,104,0.5934524674108832,False
"('chr9', 107484759, 107487135, 0)",-0.08201933171051201,0.40782748830174537,104,0.6462360997566873,False
"('chr9', 114386849, 114387077, 0)",0.15517851859722653,0.11573406695180145,104,0.35436100912046425,False
"('chr9', 121566816, 121567859, 0)",-0.1538906268482047,0.11882577983940142,104,0.3591985405832287,False
"('chr9', 121598519, 121599126, 0)",0.2595217397930571,0.0078054724827759155,104,0.07727417757948156,False
"('chr9', 122226170, 122226681, 0)",-0.15451979346597086,0.11730752664337257,104,0.3564228686760272,False
"('chr9', 123373179, 123373654, 0)",0.3464344627245609,0.0003151947430462488,104,0.00936128386847359,True
"('chr9', 125328344, 125329015, 0)",0.19202815493326375,0.056890429731566904,99,0.24051896982598392,False
"('chr9', 126754897, 126755458, 0)",-0.25142730776546357,0.010036351487991793,104,0.0839660955474243,False
"('chr9', 127742265, 127742912, 0)",-0.18179980116239944,0.06474463406295652,104,0.2525932853579364,False
"('chr9', 127754083, 127755712, 0)",-0.049121394363133127,0.6204684765109567,104,0.790897585938859,False
"('chr9', 127851465, 127853423, 0)",-0.12696688473729667,0.1990129823285268,104,0.47666819154493917,False
"('chr9', 128392999, 128393735, 0)",-0.32040654252050715,0.0009134877242663028,104,0.019149062274654353,True
"('chr9', 131273077, 131276301, 0)",0.07114440082527729,0.47295797989110877,104,0.6934035982239238,False
"('chr9', 131289795, 131290261, 0)",-0.010607832466509315,0.9148884574840392,104,0.9559016468253705,False
"('chr9', 131554656, 131555092, 0)",0.1875959197033324,0.05652642577530661,104,0.23983354936094375,False
"('chr9', 133702423, 133703044, 0)",0.08841037654886481,0.3721439281405491,104,0.6303443934858438,False
"('chr9', 133881129, 133882399, 0)",-0.157012707546752,0.11143891326624585,104,0.34792484336338697,False
"('chr9', 133979045, 133979299, 0)",0.055399149269318784,0.5764595517132728,104,0.764552386323125,False
"('chr9', 133979340, 133979733, 0)",-0.03438248228768746,0.7289680847566443,104,0.8617055569063617,False
"('chr9', 134371772, 134372192, 0)",0.04725830536350277,0.6338011899565762,104,0.7984685192666092,False
"('chr9', 134437382, 134437708, 0)",0.0270189585826316,0.7854222202795642,104,0.8924324307967723,False
"('chr9', 134456087, 134456258, 0)",-0.012133750822042998,0.9027015063653869,104,0.9520152372740398,False
"('chr9', 134992525, 134993188, 0)",-0.19724160418184436,0.044757322188052735,104,0.2141092161378995,False
"('chr9', 135244388, 135245277, 0)",-0.2480662429774056,0.01111596346732395,104,0.08803843066120567,False
"('chr9', 135441765, 135442644, 0)",-0.3928090094371126,3.715035839064775e-05,104,0.0020650343483731314,True
"('chr9', 136107990, 136108517, 0)",-0.2395680875760445,0.014310365177044702,104,0.10384701863083531,False
"('chr9', 136177295, 136177786, 0)",-0.10764540305931135,0.27674164564774006,104,0.5581817912215877,False
"('chr9', 136292573, 136293053, 0)",-0.1618509314724664,0.10070304086364826,104,0.33417657135758133,False
"('chr9', 136526018, 136526912, 0)",-0.08259273274563368,0.40454629519719726,104,0.6462360997566873,False
"('chr9', 136526945, 136527056, 0)",0.07089319464206598,0.474526199794655,104,0.6934035982239238,False
"('chr9', 136532975, 136533109, 0)",0.07805878549390127,0.4309142391347618,104,0.6596986032114652,False
"('chr9', 136602101, 136602595, 0)",0.08197104602604968,0.4081045065988826,104,0.6462360997566873,False
"('chr9', 136621086, 136621709, 0)",-0.11827327475873912,0.2317824607375551,104,0.5146870343106831,False
"('chr9', 136622632, 136624800, 0)",-0.22158546194833742,0.023783698692840156,104,0.14466803897052738,False
"('chr9', 136661960, 136662365, 0)",-0.1463930513852989,0.1381063649400835,104,0.3915760418826234,False
"('chr9', 136673038, 136674896, 0)",-0.1975534491759956,0.04441371870124456,104,0.2141092161378995,False
"('chr9', 136700950, 136701482, 0)",-0.048276695399675065,0.6264984714568355,104,0.7959408896320777,False
"('chr9', 136821313, 136821830, 0)",-0.027672637463458955,0.7803605334893997,104,0.8914118401782758,False
"('chr9', 136845062, 136845241, 0)",0.2041021458268211,0.03768956255851127,104,0.19474101455171308,False
"('chr9', 136846836, 136847029, 0)",0.3111003020707677,0.0013070557689209726,104,0.02545544677832976,True
"('chr9', 136995143, 136995888, 0)",-0.05846767998763583,0.5554897743697291,104,0.7483026592740099,False
"('chr9', 137217737, 137218297, 0)",-0.12879652572607958,0.1925639740576516,104,0.46895594550698744,False
"('chr9', 137277145, 137278162, 0)",0.11550755671849919,0.242957440688288,104,0.5238356434440765,False
"('chr9', 137280912, 137281346, 0)",-0.15313234872984424,0.12067570997513007,104,0.36386483109252415,False
"('chr9', 137298152, 137299766, 0)",-0.1555815942532851,0.11477935436108125,104,0.35234592501541223,False
"('chr9', 137368473, 137368928, 0)",0.04501846874020847,0.6499861024853224,104,0.809411811662252,False
"('chr9', 137813681, 137814613, 0)",-0.19090813874388796,0.052227720202932065,104,0.22849800473321086,False
"('chrX', 2804543, 2805262, 0)",-0.028654717664194,0.7727731809095963,104,0.8852984946196725,False
"('chrX', 17375147, 17376368, 0)",-0.030058559257430208,0.7619646051254897,104,0.8788484960088172,False
"('chrX', 17376375, 17377131, 0)",-0.13501048364475446,0.17179253117023335,104,0.43859945556820884,False
"('chrX', 17655820, 17656433, 0)",-0.07393985839926694,0.455697640017083,104,0.6842305697494141,False
"('chrX', 17736933, 17738600, 0)",-0.0496731340853936,0.6165433024168531,104,0.7877885428492062,False
"('chrX', 21655840, 21656450, 0)",-0.027266489513873567,0.7835044289082207,104,0.8924324307967723,False
"('chrX', 38803739, 38805243, 0)",-0.004628112944741216,0.9628101310273824,104,0.980135763205253,False
"('chrX', 40008447, 40008522, 0)",-0.10958833709524111,0.2704836831960716,103,0.5530716276022943,False
"('chrX', 40102247, 40103212, 0)",0.0292332679233897,0.7683133641383915,104,0.8818901223153711,False
"('chrX', 40103297, 40103298, 0)",0.08856132421299426,0.38092011338989185,100,0.6337294878150727,False
"('chrX', 40151398, 40151827, 0)",-0.0059702506210875805,0.9520365583035444,104,0.9725016605886593,False
"('chrX', 46573731, 46574420, 0)",-0.07095624773368013,0.47413231019554525,104,0.6934035982239238,False
"('chrX', 46574587, 46575466, 0)",-0.1887484478377771,0.054998862671503536,104,0.23559366802987985,False
"('chrX', 46912617, 46913545, 0)",-0.08210165912521636,0.40735542492072235,104,0.6462360997566873,False
"('chrX', 48675862, 48677132, 0)",-0.05998676406862713,0.5452462695653406,104,0.742835514040854,False
"('chrX', 48826524, 48827653, 0)",-0.052843035679458895,0.5942034749405131,104,0.7733875422294415,False
"('chrX', 48896879, 48898743, 0)",0.02826219165628023,0.7758032349391881,104,0.8879135290055449,False
"('chrX', 49071922, 49073054, 0)",-0.0637488084896059,0.5202826039734578,104,0.7263169606585991,False
"('chrX', 49073323, 49073578, 0)",-0.08567269729258523,0.387189640146174,104,0.6381522224826129,False
"('chrX', 49166068, 49167973, 0)",-0.04798156208812427,0.6286111586897165,104,0.7968100523412621,False
"('chrX', 67544149, 67546520, 0)",-0.0696793204513605,0.48214362150412604,104,0.6995932395594474,False
"('chrX', 68829002, 68830256, 0)",-0.0700972614301737,0.47951354840402277,104,0.6972608268102559,False
"('chrX', 68830655, 68830742, 0)",-0.093872644984474,0.34559852963194326,103,0.6094594348501352,False
"('chrX', 69504835, 69504987, 0)",-0.04377801494392222,0.6590206762489941,104,0.8144395772706443,False
"('chrX', 69505055, 69505110, 0)",-0.18384606981058443,0.06303548205198987,103,0.2525932853579364,False
"('chrX', 73447321, 73448139, 0)",0.013649039399961545,0.8906217562382278,104,0.9498104082551317,False
"('chrX', 83508036, 83509370, 0)",0.0062690171577471365,0.949639413445108,104,0.9717240509670872,False
"('chrX', 100407756, 100407866, 0)",0.08526793141693695,0.3894447485689347,104,0.6381522224826129,False
"('chrX', 100410326, 100410327, 0)",-0.06277772661795578,0.5349306046392173,100,0.7355295813789238,False
"('chrX', 107825719, 107827119, 0)",-0.08891665230099308,0.36940119196767907,104,0.6303443934858438,False
"('chrX', 118974750, 118975534, 0)",-0.08623689742292281,0.3840593843164504,104,0.6363494401226543,False
"('chrX', 119468019, 119469538, 0)",-0.009337477613712841,0.9250494973605387,104,0.9606283241820979,False
"('chrX', 119791056, 119792165, 0)",-0.046647876089174485,0.6381954481461346,104,0.8014547488346807,False
"('chrX', 119871032, 119872670, 0)",-0.08265982368088663,0.4041633976731506,104,0.6462360997566873,False
"('chrX', 120250514, 120252217, 0)",-0.036571875005113955,0.7124429978463461,104,0.8521019794230554,False
"('chrX', 126165660, 126166245, 0)",-0.14574467957606224,0.13987924299704876,104,0.3924718489398117,False
"('chrX', 126552320, 126552923, 0)",0.0797872010287509,0.42074844627216806,104,0.6507872322083829,False
"('chrX', 129982542, 129983535, 0)",-0.07165138930073764,0.4698015496140987,104,0.6924618373964632,False
"('chrX', 132956688, 132957350, 0)",-0.068031662463404,0.49258707443471966,104,0.7049109669307431,False
"('chrX', 133984425, 133985086, 0)",-0.09298312023624611,0.34782280877810745,104,0.6094594348501352,False
"('chrX', 140503713, 140505249, 0)",-0.05518752173241493,0.5779192280455945,104,0.764552386323125,False
"('chrX', 140505313, 140505382, 0)",-0.05729743221297368,0.5752075631188235,98,0.764552386323125,False
"('chrX', 140508662, 140510176, 0)",0.04460437857921917,0.6529964871367239,104,0.811464253889569,False
"('chrX', 150362600, 150365480, 0)",-0.10864120823888418,0.27229635078221875,104,0.5548680355562193,False
"('chrX', 151177082, 151177643, 0)",-0.036786292473549906,0.7108316024332239,104,0.8521019794230554,False
"('chrX', 153647896, 153648244, 0)",-0.05230622397990789,0.5979609206518478,104,0.7738317796670972,False
"('chrX', 154428387, 154429468, 0)",-0.026975221607574255,0.7857612143210638,104,0.8924324307967723,False
